chunk_id,document_id,company,quarter,year,document_type,chunk_type,chunk_index,start_position,end_position,token_count,contains_financial_data,section_type
DABUR_Q1_2025_transcript_chunk_17,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,17,16918,17914,248,True,
DABUR_Q1_2025_transcript_chunk_18,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,18,17914,18913,249,True,
DABUR_Q1_2025_transcript_chunk_19,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,19,18913,19910,249,True,
DABUR_Q1_2025_transcript_chunk_20,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,20,19910,20906,248,True,
DABUR_Q1_2025_transcript_chunk_21,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,21,20906,21904,249,True,
DABUR_Q1_2025_transcript_chunk_22,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,22,21904,22901,249,False,
DABUR_Q1_2025_transcript_chunk_23,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,23,22901,23900,249,True,
DABUR_Q1_2025_transcript_chunk_24,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,24,23900,24898,249,True,
DABUR_Q1_2025_transcript_chunk_25,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,25,24898,25896,249,True,
DABUR_Q1_2025_transcript_chunk_26,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,26,25896,26892,248,True,
DABUR_Q1_2025_transcript_chunk_27,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,27,26892,27888,248,True,
DABUR_Q1_2025_transcript_chunk_28,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,28,27888,28885,249,True,
DABUR_Q1_2025_transcript_chunk_29,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,29,28885,29883,249,True,
DABUR_Q1_2025_transcript_chunk_30,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,30,29883,30877,248,True,
DABUR_Q1_2025_transcript_chunk_31,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,31,30877,31870,248,True,
DABUR_Q1_2025_transcript_chunk_32,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,32,31870,32866,248,True,
DABUR_Q1_2025_transcript_chunk_33,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,33,32866,33862,248,True,
DABUR_Q1_2025_transcript_chunk_34,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,34,33862,34856,248,True,
DABUR_Q1_2025_transcript_chunk_35,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,35,34856,35853,249,True,
DABUR_Q1_2025_transcript_chunk_36,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,36,35853,36852,249,True,
DABUR_Q1_2025_transcript_chunk_37,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,37,36852,37847,248,True,
DABUR_Q1_2025_transcript_chunk_38,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,38,37847,38845,249,True,
DABUR_Q1_2025_transcript_chunk_39,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,39,38845,39838,248,True,
DABUR_Q1_2025_transcript_chunk_40,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,40,39838,40833,248,True,
DABUR_Q1_2025_transcript_chunk_41,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,41,40833,41829,248,True,qa_session
DABUR_Q1_2025_transcript_chunk_42,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,42,41829,42828,249,False,
DABUR_Q1_2025_transcript_chunk_43,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,43,42828,43818,247,True,
DABUR_Q1_2025_transcript_chunk_44,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,44,43818,44815,249,True,
DABUR_Q1_2025_transcript_chunk_45,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,45,44815,45812,249,True,qa_session
DABUR_Q1_2025_transcript_chunk_46,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,46,45812,46811,249,True,
DABUR_Q1_2025_transcript_chunk_47,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,47,46811,47807,248,True,
DABUR_Q1_2025_transcript_chunk_48,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,48,47807,48802,248,True,
DABUR_Q1_2025_transcript_chunk_49,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,49,48802,49799,249,True,
DABUR_Q1_2025_transcript_chunk_50,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,50,49799,50798,249,True,
DABUR_Q1_2025_transcript_chunk_51,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,51,50798,51796,249,True,
DABUR_Q1_2025_transcript_chunk_52,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,52,51796,52795,249,True,
DABUR_Q1_2025_transcript_chunk_53,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,53,52795,53793,249,True,
DABUR_Q1_2025_transcript_chunk_54,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,54,53793,54792,249,True,
DABUR_Q1_2025_transcript_chunk_55,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,55,54792,55791,249,True,
DABUR_Q1_2025_transcript_chunk_56,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,56,55791,56788,249,True,
DABUR_Q1_2025_transcript_chunk_57,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,57,56788,57785,249,True,
DABUR_Q1_2025_transcript_chunk_58,DABUR_Q1_2025_transcript,DABUR,Q1,2025,transcript,fixed_size,58,57785,58416,157,True,
DABUR_Q2_2024_transcript_chunk_0,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,0,0,991,247,True,financial_metrics
DABUR_Q2_2024_transcript_chunk_1,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,1,991,1989,249,True,
DABUR_Q2_2024_transcript_chunk_2,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,2,1989,2981,247,True,qa_session
DABUR_Q2_2024_transcript_chunk_3,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,3,2981,3978,249,True,
DABUR_Q2_2024_transcript_chunk_4,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,4,3978,4969,247,True,
DABUR_Q2_2024_transcript_chunk_5,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,5,4969,5963,248,True,
DABUR_Q2_2024_transcript_chunk_6,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,6,5963,6958,248,True,
DABUR_Q2_2024_transcript_chunk_7,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,7,6958,7955,249,True,qa_session
DABUR_Q2_2024_transcript_chunk_8,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,8,7955,8952,249,True,
DABUR_Q2_2024_transcript_chunk_9,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,9,8952,9946,248,True,
DABUR_Q2_2024_transcript_chunk_10,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,10,9946,10945,249,True,
DABUR_Q2_2024_transcript_chunk_11,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,11,10945,11944,249,False,
DABUR_Q2_2024_transcript_chunk_12,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,12,11944,12943,249,True,
DABUR_Q2_2024_transcript_chunk_13,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,13,12943,13938,248,False,
DABUR_Q2_2024_transcript_chunk_14,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,14,13938,14928,247,True,
DABUR_Q2_2024_transcript_chunk_15,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,15,14928,15918,247,False,
DABUR_Q2_2024_transcript_chunk_16,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,16,15918,16911,248,True,
DABUR_Q2_2024_transcript_chunk_17,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,17,16911,17907,248,True,
DABUR_Q2_2024_transcript_chunk_18,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,18,17907,18904,249,True,qa_session
DABUR_Q2_2024_transcript_chunk_19,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,19,18904,19897,248,True,
DABUR_Q2_2024_transcript_chunk_20,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,20,19897,20891,248,True,
DABUR_Q2_2024_transcript_chunk_21,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,21,20891,21888,249,True,qa_session
DABUR_Q2_2024_transcript_chunk_22,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,22,21888,22886,249,True,
DABUR_Q2_2024_transcript_chunk_23,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,23,22886,23885,249,True,
DABUR_Q2_2024_transcript_chunk_24,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,24,23885,24881,248,True,
DABUR_Q2_2024_transcript_chunk_25,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,25,24881,25878,249,True,
DABUR_Q2_2024_transcript_chunk_26,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,26,25878,26874,248,True,
DABUR_Q2_2024_transcript_chunk_27,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,27,26874,27873,249,True,
DABUR_Q2_2024_transcript_chunk_28,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,28,27873,28871,249,False,
DABUR_Q2_2024_transcript_chunk_29,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,29,28871,29864,248,True,
DABUR_Q2_2024_transcript_chunk_30,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,30,29864,30860,248,True,
DABUR_Q2_2024_transcript_chunk_31,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,31,30860,31855,248,True,
DABUR_Q2_2024_transcript_chunk_32,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,32,31855,32853,249,True,
DABUR_Q2_2024_transcript_chunk_33,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,33,32853,33852,249,True,
DABUR_Q2_2024_transcript_chunk_34,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,34,33852,34851,249,True,
DABUR_Q2_2024_transcript_chunk_35,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,35,34851,35849,249,True,
DABUR_Q2_2024_transcript_chunk_36,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,36,35849,36846,249,True,
DABUR_Q2_2024_transcript_chunk_37,DABUR_Q2_2024_transcript,DABUR,Q2,2024,transcript,fixed_size,37,36846,37834,246,True,
DABUR_Q2_2025_transcript_chunk_0,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,0,0,998,249,True,financial_metrics
DABUR_Q2_2025_transcript_chunk_1,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,1,998,1991,248,True,
DABUR_Q2_2025_transcript_chunk_2,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,2,1991,2988,249,True,qa_session
DABUR_Q2_2025_transcript_chunk_3,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,3,2988,3986,249,True,
DABUR_Q2_2025_transcript_chunk_4,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,4,3986,4983,249,True,
DABUR_Q2_2025_transcript_chunk_5,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,5,4983,5975,247,True,
DABUR_Q2_2025_transcript_chunk_6,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,6,5975,6969,248,True,
DABUR_Q2_2025_transcript_chunk_7,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,7,6969,7965,248,True,
DABUR_Q2_2025_transcript_chunk_8,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,8,7965,8959,248,True,
DABUR_Q2_2025_transcript_chunk_9,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,9,8959,9958,249,True,qa_session
DABUR_Q2_2025_transcript_chunk_10,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,10,9958,10956,249,True,
DABUR_Q2_2025_transcript_chunk_11,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,11,10956,11947,247,True,
DABUR_Q2_2025_transcript_chunk_12,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,12,11947,12938,247,True,
DABUR_Q2_2025_transcript_chunk_13,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,13,12938,13935,249,False,
DABUR_Q2_2025_transcript_chunk_14,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,14,13935,14929,248,True,
DABUR_Q2_2025_transcript_chunk_15,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,15,14929,15927,249,True,
DABUR_Q2_2025_transcript_chunk_16,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,16,15927,16919,247,True,
DABUR_Q2_2025_transcript_chunk_17,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,17,16919,17917,249,True,
DABUR_Q2_2025_transcript_chunk_18,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,18,17917,18913,248,True,
DABUR_Q2_2025_transcript_chunk_19,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,19,18913,19910,249,True,
DABUR_Q2_2025_transcript_chunk_20,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,20,19910,20908,249,True,
DABUR_Q2_2025_transcript_chunk_21,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,21,20908,21905,249,True,qa_session
DABUR_Q2_2025_transcript_chunk_22,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,22,21905,22900,248,False,
DABUR_Q2_2025_transcript_chunk_23,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,23,22900,23898,249,False,
DABUR_Q2_2025_transcript_chunk_24,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,24,23898,24895,249,True,
DABUR_Q2_2025_transcript_chunk_25,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,25,24895,25890,248,True,
DABUR_Q2_2025_transcript_chunk_26,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,26,25890,26888,249,True,
DABUR_Q2_2025_transcript_chunk_27,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,27,26888,27886,249,True,
DABUR_Q2_2025_transcript_chunk_28,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,28,27886,28885,249,True,
DABUR_Q2_2025_transcript_chunk_29,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,29,28885,29880,248,True,
DABUR_Q2_2025_transcript_chunk_30,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,30,29880,30874,248,True,
DABUR_Q2_2025_transcript_chunk_31,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,31,30874,31872,249,True,
DABUR_Q2_2025_transcript_chunk_32,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,32,31872,32871,249,True,
DABUR_Q2_2025_transcript_chunk_33,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,33,32871,33870,249,True,
DABUR_Q2_2025_transcript_chunk_34,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,34,33870,34864,248,True,qa_session
DABUR_Q2_2025_transcript_chunk_35,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,35,34864,35859,248,True,
DABUR_Q2_2025_transcript_chunk_36,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,36,35859,36858,249,True,
DABUR_Q2_2025_transcript_chunk_37,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,37,36858,37855,249,True,qa_session
DABUR_Q2_2025_transcript_chunk_38,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,38,37855,38847,247,False,
DABUR_Q2_2025_transcript_chunk_39,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,39,38847,39844,249,True,
DABUR_Q2_2025_transcript_chunk_40,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,40,39844,40843,249,True,
DABUR_Q2_2025_transcript_chunk_41,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,41,40843,41840,249,True,qa_session
DABUR_Q2_2025_transcript_chunk_42,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,42,41840,42835,248,True,
DABUR_Q2_2025_transcript_chunk_43,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,43,42835,43832,249,True,
DABUR_Q2_2025_transcript_chunk_44,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,44,43832,44830,249,False,
DABUR_Q2_2025_transcript_chunk_45,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,45,44830,45816,246,True,
DABUR_Q2_2025_transcript_chunk_46,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,46,45816,46813,249,True,
DABUR_Q2_2025_transcript_chunk_47,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,47,46813,47811,249,True,
DABUR_Q2_2025_transcript_chunk_48,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,48,47811,48808,249,True,
DABUR_Q2_2025_transcript_chunk_49,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,49,48808,49805,249,True,
DABUR_Q2_2025_transcript_chunk_50,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,50,49805,50804,249,True,
DABUR_Q2_2025_transcript_chunk_51,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,51,50804,51803,249,True,
DABUR_Q2_2025_transcript_chunk_52,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,52,51803,52800,249,True,
DABUR_Q2_2025_transcript_chunk_53,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,53,52800,53797,249,True,qa_session
DABUR_Q2_2025_transcript_chunk_54,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,54,53797,54795,249,True,
DABUR_Q2_2025_transcript_chunk_55,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,55,54795,55794,249,True,
DABUR_Q2_2025_transcript_chunk_56,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,56,55794,56783,247,True,
DABUR_Q2_2025_transcript_chunk_57,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,57,56783,57779,248,True,
DABUR_Q2_2025_transcript_chunk_58,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,58,57779,58775,248,True,
DABUR_Q2_2025_transcript_chunk_59,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,59,58775,59766,247,False,
DABUR_Q2_2025_transcript_chunk_60,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,60,59766,60765,249,True,
DABUR_Q2_2025_transcript_chunk_61,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,61,60765,61762,249,False,
DABUR_Q2_2025_transcript_chunk_62,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,62,61762,62759,249,True,
DABUR_Q2_2025_transcript_chunk_63,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,63,62759,63755,248,True,
DABUR_Q2_2025_transcript_chunk_64,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,64,63755,64745,247,True,
DABUR_Q2_2025_transcript_chunk_65,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,65,64745,65740,248,True,
DABUR_Q2_2025_transcript_chunk_66,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,66,65740,66737,249,True,
DABUR_Q2_2025_transcript_chunk_67,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,67,66737,67735,249,True,
DABUR_Q2_2025_transcript_chunk_68,DABUR_Q2_2025_transcript,DABUR,Q2,2025,transcript,fixed_size,68,67735,68411,168,False,
DABUR_Q3_2024_transcript_chunk_0,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,0,0,997,249,True,financial_metrics
DABUR_Q3_2024_transcript_chunk_1,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,1,997,1993,248,True,
DABUR_Q3_2024_transcript_chunk_2,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,2,1993,2988,248,True,qa_session
DABUR_Q3_2024_transcript_chunk_3,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,3,2988,3987,249,True,
DABUR_Q3_2024_transcript_chunk_4,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,4,3987,4980,248,True,
DABUR_Q3_2024_transcript_chunk_5,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,5,4980,5977,249,True,
DABUR_Q3_2024_transcript_chunk_6,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,6,5977,6974,249,True,qa_session
DABUR_Q3_2024_transcript_chunk_7,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,7,6974,7973,249,True,
DABUR_Q3_2024_transcript_chunk_8,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,8,7973,8971,249,True,
DABUR_Q3_2024_transcript_chunk_9,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,9,8971,9970,249,True,
DABUR_Q3_2024_transcript_chunk_10,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,10,9970,10966,248,False,
DABUR_Q3_2024_transcript_chunk_11,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,11,10966,11965,249,True,
DABUR_Q3_2024_transcript_chunk_12,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,12,11965,12956,247,True,
DABUR_Q3_2024_transcript_chunk_13,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,13,12956,13955,249,True,
DABUR_Q3_2024_transcript_chunk_14,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,14,13955,14946,247,True,
DABUR_Q3_2024_transcript_chunk_15,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,15,14946,15944,249,True,
DABUR_Q3_2024_transcript_chunk_16,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,16,15944,16942,249,True,
DABUR_Q3_2024_transcript_chunk_17,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,17,16942,17936,248,True,
DABUR_Q3_2024_transcript_chunk_18,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,18,17936,18931,248,True,
DABUR_Q3_2024_transcript_chunk_19,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,19,18931,19928,249,True,
DABUR_Q3_2024_transcript_chunk_20,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,20,19928,20926,249,True,
DABUR_Q3_2024_transcript_chunk_21,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,21,20926,21925,249,False,
DABUR_Q3_2024_transcript_chunk_22,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,22,21925,22921,248,True,
DABUR_Q3_2024_transcript_chunk_23,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,23,22921,23919,249,True,
DABUR_Q3_2024_transcript_chunk_24,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,24,23919,24918,249,True,
DABUR_Q3_2024_transcript_chunk_25,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,25,24918,25914,248,True,
DABUR_Q3_2024_transcript_chunk_26,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,26,25914,26910,248,True,
DABUR_Q3_2024_transcript_chunk_27,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,27,26910,27906,248,True,
DABUR_Q3_2024_transcript_chunk_28,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,28,27906,28905,249,True,qa_session
DABUR_Q3_2024_transcript_chunk_29,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,29,28905,29903,249,True,
DABUR_Q3_2024_transcript_chunk_30,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,30,29903,30900,249,True,
DABUR_Q3_2024_transcript_chunk_31,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,31,30900,31897,249,True,
DABUR_Q3_2024_transcript_chunk_32,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,32,31897,32891,248,True,
DABUR_Q3_2024_transcript_chunk_33,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,33,32891,33890,249,True,
DABUR_Q3_2024_transcript_chunk_34,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,34,33890,34889,249,True,
DABUR_Q3_2024_transcript_chunk_35,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,35,34889,35884,248,True,
DABUR_Q3_2024_transcript_chunk_36,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,36,35884,36882,249,True,
DABUR_Q3_2024_transcript_chunk_37,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,37,36882,37874,247,False,
DABUR_Q3_2024_transcript_chunk_38,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,38,37874,38871,249,True,
DABUR_Q3_2024_transcript_chunk_39,DABUR_Q3_2024_transcript,DABUR,Q3,2024,transcript,fixed_size,39,38871,39870,249,True,
